Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting)
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","P1Y-hrsAbove180","1 year hour exceed 180","2020","3.000","count","94.79","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:21:53","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","P1Y-hrsAbove240","1 year hour exceed 240","2020","0.000","count","94.79","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:29:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","P1Y-hr-max","1 year hour max","2020","193.100","ug/m3","94.79","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","P1Y-hr-min","1 year hour min","2020","0.300","ug/m3","94.79","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","P3Y","3 subsequent calendar years mean","2020","47.204","ug/m3","38.26","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2020","50.485","ug/m3","94.79","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","AOT40f","AOT40 for forest protection","2020","21194.756","ug/m3","93.85","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:59:59","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2020","9117.551","ug/m3","92.66","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:59:48","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2020","11396.938","ug/m3","18.53","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:59:31","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","AOT40cmeasured","AOT40c UNCORRECTED for data capture","2020","8448.600","ug/m3","92.66","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:57:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","SOMO10","Sum of Ozone Means Over 10 ppb","2020","17653.427","ug/m3","93.17","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:54:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","2020","3918.901","ug/m3","93.17","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:54:14","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_7","O3","Ozone (air)","summer-avg","Summer mean","2020","64.906","ug/m3","94.03","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:52:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2020","18.571","ug/m3","91.26","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:04:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","2020","17.200","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2020","76.000","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:01:08","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2020","53.813","ug/m3","91.26","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:17:40","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-day-min","1 year day min","2020","4.767","ug/m3","91.26","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:37:06","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2020","0.000","count","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:25:47","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove400","1 year hour exceed 400","2020","0.000","count","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:35:42","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2020","95.900","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2020","75.800","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:34:41","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-hr-min","1 year hour min","2020","1.900","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y-3hAbove400","3 consecutive hours in exceedance of 400","2020","0.000","count","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:16:23","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2020","23.059","ug/m3","36.67","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2020","21.239","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-per50","1 year 50 percentile","2020","19.500","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-max","1 year hour max","2020","297.900","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-min","1 year hour min","2020","2.000","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_9","NOX as NO2","Nitrogen oxides (air)","P3Y","3 subsequent calendar years mean","2020","27.771","ug/m3","30.36","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04055","PARIS 1er Les Halles","SPO-FR04055_9","NOX as NO2","Nitrogen oxides (air)","P1Y","Annual mean / 1 calendar year","2020","27.771","ug/m3","90.93","1","Background","Urban","2.3446","48.8621","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_10","CO","Carbon monoxide (air)","P1Y-hr-per50","1 year 50 percentile","2020","0.329","mg/m3","98.67","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_10","CO","Carbon monoxide (air)","P1Y-dx-max","1 year day max max","2020","1.455","mg/m3","98.36","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:18:14","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_10","CO","Carbon monoxide (air)","P1Y-dx-avg","1 year daymax average","2020","0.472","mg/m3","98.36","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:20:52","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_10","CO","Carbon monoxide (air)","P1Y-8hdmxAbove10","1 year daymax exceed 10","2020","0.000","count","98.36","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:20:48","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_10","CO","Carbon monoxide (air)","P1Y-hr-max","1 year hour max","2020","1.777","mg/m3","98.67","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_10","CO","Carbon monoxide (air)","P1Y-hr-min","1 year hour min","2020","0.057","mg/m3","98.67","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_10","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2020","0.360","mg/m3","98.67","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=10&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_38","NO","Nitrogen monoxide (air)","P1Y-hr-per50","1 year 50 percentile","2020","81.800","ug/m3","94.51","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_38","NO","Nitrogen monoxide (air)","P1Y-hr-max","1 year hour max","2020","501.400","ug/m3","94.51","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_38","NO","Nitrogen monoxide (air)","P1Y-hr-min","1 year hour min","2020","0.800","ug/m3","94.51","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_38","NO","Nitrogen monoxide (air)","P1Y","Annual mean / 1 calendar year","2020","93.196","ug/m3","94.51","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2020","33.425","ug/m3","75.96","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:01:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2020","31.500","ug/m3","85.21","1","Traffic","Urban","2.3567","48.9253","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
